status,circuit_depth,circuit_width,circuit_size,circuit_count_ops,payload_size,num_gates,execution_type,experiment_type,ibm_job_id,ibm_backend,counts,success_rate,job_duration,job_quantum_duration,job_status,job_success_rate,job_created,job_finished,job_running,job_execution_spans,job_execution_duration
completed,1511,7,3024,"[[""u"", 632], [""x"", 614], [""y"", 586], [""t"", 302], [""tdg"", 302], [""s"", 286], [""sdg"", 286], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1504,ibm,dynamic_payload_gates,cyv13mp4raf0008ejvwg,ibm_kyiv,"{""01"": 1068, ""10"": 1131, ""11"": 925, ""00"": 972}",0.2373046875,3.0,3.0,completed,0.2373046875,2025-02-19T17:16:03.233Z,2025-02-19T17:16:18.153Z,2025-02-19T17:16:06.330Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:16:07', stop='2025-02-19 17:16:17', size=4096>)])",10.296247
completed,1511,7,3026,"[[""y"", 624], [""u"", 592], [""x"", 580], [""s"", 310], [""sdg"", 310], [""t"", 297], [""tdg"", 297], [""cx"", 7], [""h"", 6], [""measure"", 2], [""cz"", 1]]",2,1505,ibm,dynamic_payload_gates,cyv13xz4raf0008ejvx0,ibm_kyiv,"{""11"": 1034, ""00"": 896, ""10"": 1315, ""01"": 851}",0.21875,3.0,3.0,completed,0.21875,2025-02-19T17:16:39.816Z,2025-02-19T17:16:53.776Z,2025-02-19T17:16:42.601Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:16:43', stop='2025-02-19 17:16:52', size=4096>)])",9.589432
completed,1009,9,3021,"[[""y"", 610], [""u"", 610], [""x"", 550], [""s"", 316], [""sdg"", 316], [""t"", 299], [""tdg"", 299], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1500,ibm,dynamic_payload_gates,cyv147838jq0008xxz5g,ibm_kyiv,"{""000"": 483, ""111"": 509, ""001"": 571, ""011"": 551, ""101"": 511, ""110"": 470, ""100"": 505, ""010"": 496}",0.117919921875,3.0,3.0,completed,0.117919921875,2025-02-19T17:17:17.777Z,2025-02-19T17:17:32.411Z,2025-02-19T17:17:20.587Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:17:21', stop='2025-02-19 17:17:31', size=4096>)])",10.385778
completed,1009,9,3023,"[[""x"", 610], [""y"", 590], [""u"", 566], [""s"", 330], [""sdg"", 330], [""t"", 288], [""tdg"", 288], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1501,ibm,dynamic_payload_gates,cyv14gj38jq0008xxz60,ibm_kyiv,"{""001"": 673, ""010"": 536, ""000"": 553, ""111"": 433, ""011"": 590, ""101"": 426, ""100"": 438, ""110"": 447}",0.135009765625,3.0,3.0,completed,0.135009765625,2025-02-19T17:17:54.668Z,2025-02-19T17:18:09.631Z,2025-02-19T17:17:57.551Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:17:58', stop='2025-02-19 17:18:08', size=4096>)])",10.731034
completed,1009,9,3025,"[[""u"", 602], [""y"", 588], [""x"", 584], [""t"", 310], [""tdg"", 310], [""s"", 305], [""sdg"", 305], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1502,ibm,dynamic_payload_gates,cyv14sk38jq0008xxz7g,ibm_kyiv,"{""110"": 376, ""100"": 385, ""101"": 413, ""000"": 480, ""001"": 635, ""010"": 557, ""011"": 775, ""111"": 475}",0.1171875,3.0,3.0,completed,0.1171875,2025-02-19T17:18:30.789Z,2025-02-19T17:18:46.996Z,2025-02-19T17:18:33.635Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:18:34', stop='2025-02-19 17:18:46', size=4096>)])",11.617444
completed,1011,9,3027,"[[""y"", 612], [""x"", 572], [""u"", 548], [""t"", 321], [""tdg"", 321], [""s"", 316], [""sdg"", 316], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1503,ibm,dynamic_payload_gates,cyv153cjj6dg008g4b90,ibm_kyiv,"{""111"": 490, ""100"": 482, ""010"": 532, ""011"": 509, ""001"": 514, ""000"": 481, ""101"": 506, ""110"": 582}",0.117431640625,3.0,3.0,completed,0.117431640625,2025-02-19T17:19:10.103Z,2025-02-19T17:19:23.982Z,2025-02-19T17:19:13.060Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:19:13', stop='2025-02-19 17:19:23', size=4096>)])",9.54029
completed,1011,9,3029,"[[""x"", 624], [""u"", 608], [""y"", 568], [""t"", 319], [""tdg"", 319], [""s"", 285], [""sdg"", 285], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1504,ibm,dynamic_payload_gates,cyv15cdjj6dg008g4bb0,ibm_kyiv,"{""110"": 607, ""101"": 624, ""011"": 441, ""000"": 379, ""001"": 405, ""100"": 615, ""111"": 602, ""010"": 423}",0.092529296875,3.0,3.0,completed,0.092529296875,2025-02-19T17:19:45.903Z,2025-02-19T17:19:59.875Z,2025-02-19T17:19:48.599Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:19:49', stop='2025-02-19 17:19:59', size=4096>)])",9.850125
completed,1011,9,3031,"[[""x"", 620], [""y"", 606], [""u"", 574], [""s"", 313], [""sdg"", 313], [""t"", 292], [""tdg"", 292], [""cx"", 9], [""h"", 8], [""measure"", 3], [""cz"", 1]]",3,1505,ibm,dynamic_payload_gates,cyv15ne78z600082q4n0,ibm_kyiv,"{""100"": 480, ""110"": 511, ""101"": 579, ""010"": 526, ""000"": 489, ""111"": 537, ""011"": 508, ""001"": 466}",0.119384765625,3.0,3.0,completed,0.119384765625,2025-02-19T17:20:21.832Z,2025-02-19T17:20:36.130Z,2025-02-19T17:20:25.057Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:20:25', stop='2025-02-19 17:20:35', size=4096>)])",9.517379
completed,761,11,3026,"[[""x"", 606], [""u"", 604], [""y"", 584], [""t"", 331], [""tdg"", 331], [""s"", 272], [""sdg"", 272], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1500,ibm,dynamic_payload_gates,cyv15yqy2gd0008866s0,ibm_kyiv,"{""1000"": 261, ""0000"": 249, ""0111"": 255, ""0100"": 245, ""1011"": 273, ""0110"": 239, ""0011"": 247, ""0001"": 249, ""0010"": 255, ""1101"": 275, ""1001"": 248, ""1010"": 249, ""1111"": 282, ""1110"": 271, ""0101"": 252, ""1100"": 246}",0.060791015625,3.0,3.0,completed,0.060791015625,2025-02-19T17:20:58.730Z,2025-02-19T17:21:12.850Z,2025-02-19T17:21:01.327Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:21:02', stop='2025-02-19 17:21:12', size=4096>)])",9.92169
completed,761,11,3028,"[[""x"", 630], [""u"", 628], [""y"", 568], [""t"", 296], [""tdg"", 296], [""s"", 292], [""sdg"", 292], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1501,ibm,dynamic_payload_gates,cyv167gq5bwg0083p0wg,ibm_kyiv,"{""1110"": 277, ""0101"": 262, ""0011"": 233, ""1001"": 261, ""1111"": 263, ""1000"": 260, ""1011"": 245, ""0111"": 242, ""0100"": 266, ""1101"": 274, ""1010"": 240, ""0000"": 222, ""0001"": 273, ""0110"": 286, ""1100"": 246, ""0010"": 246}",0.05419921875,3.0,3.0,completed,0.05419921875,2025-02-19T17:21:35.265Z,2025-02-19T17:22:20.901Z,2025-02-19T17:21:38.176Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:21:38', stop='2025-02-19 17:22:20', size=4096>)])",41.379135
completed,761,11,3030,"[[""u"", 588], [""x"", 582], [""y"", 578], [""s"", 330], [""sdg"", 330], [""t"", 298], [""tdg"", 298], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1502,ibm,dynamic_payload_gates,cyv16s3q5bwg0083p0y0,ibm_kyiv,"{""1000"": 340, ""1111"": 165, ""1010"": 324, ""0000"": 312, ""1110"": 175, ""1001"": 344, ""1011"": 355, ""0100"": 193, ""0001"": 353, ""1101"": 165, ""0010"": 322, ""0011"": 353, ""1100"": 186, ""0111"": 182, ""0110"": 160, ""0101"": 167}",0.076171875,3.0,3.0,completed,0.076171875,2025-02-19T17:22:45.069Z,2025-02-19T17:22:59.316Z,2025-02-19T17:22:47.872Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:22:48', stop='2025-02-19 17:22:58', size=4096>)])",9.870534
completed,761,11,3032,"[[""y"", 656], [""x"", 614], [""u"", 590], [""t"", 289], [""tdg"", 289], [""s"", 284], [""sdg"", 284], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1503,ibm,dynamic_payload_gates,cyv172w78z600082q4s0,ibm_kyiv,"{""1100"": 230, ""1000"": 261, ""0000"": 263, ""0101"": 276, ""1011"": 239, ""1101"": 248, ""1010"": 269, ""0001"": 238, ""0110"": 252, ""0011"": 254, ""0100"": 278, ""0111"": 262, ""1001"": 243, ""1111"": 279, ""1110"": 242, ""0010"": 262}",0.064208984375,3.0,3.0,completed,0.064208984375,2025-02-19T17:23:23.416Z,2025-02-19T17:25:12.796Z,2025-02-19T17:23:25.670Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:23:26', stop='2025-02-19 17:25:12', size=4096>)])",105.586746
completed,763,11,3034,"[[""x"", 606], [""y"", 590], [""u"", 568], [""t"", 316], [""tdg"", 316], [""s"", 306], [""sdg"", 306], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1504,ibm,dynamic_payload_gates,cyv1838jj6dg008g4bhg,ibm_kyiv,"{""0110"": 312, ""0010"": 284, ""1001"": 208, ""0000"": 332, ""0101"": 345, ""1100"": 202, ""0001"": 321, ""1011"": 231, ""1000"": 174, ""0111"": 309, ""1101"": 212, ""0011"": 301, ""1010"": 199, ""1111"": 192, ""0100"": 306, ""1110"": 168}",0.0810546875,10.0,10.0,completed,0.0810546875,2025-02-19T17:25:33.170Z,2025-02-19T17:26:09.609Z,2025-02-19T17:25:36.067Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:25:37', stop='2025-02-19 17:26:08', size=4096>)])",31.894198
completed,763,11,3036,"[[""u"", 628], [""y"", 622], [""x"", 562], [""s"", 304], [""sdg"", 304], [""t"", 295], [""tdg"", 295], [""cx"", 11], [""h"", 10], [""measure"", 4], [""cz"", 1]]",4,1505,ibm,dynamic_payload_gates,cyv18j2y2gd000886700,ibm_kyiv,"{""0111"": 264, ""1110"": 242, ""0100"": 257, ""1100"": 208, ""0000"": 264, ""1111"": 244, ""1010"": 258, ""0010"": 271, ""0110"": 248, ""1000"": 247, ""1001"": 298, ""1011"": 273, ""1101"": 232, ""0011"": 306, ""0101"": 252, ""0001"": 232}",0.064453125,3.0,3.0,completed,0.064453125,2025-02-19T17:26:32.964Z,2025-02-19T17:26:47.192Z,2025-02-19T17:26:35.477Z,"ExecutionSpans([SliceSpan(<start='2025-02-19 17:26:36', stop='2025-02-19 17:26:46', size=4096>)])",10.044621
